SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Garfield School,n/a,811 N 13th St,Phoenix,Maricopa,85006,y,rn,82,94,0,94,96,1.2,98,98,1.2,99,99,0,99,100,0,100,99,0,99,99,0,99,1.2,0,0
Gary A. Knox ,n/a,2926 S. 21st Drive ,Yuma ,Yuma,85364-,n, ,92,99,0,99,95,0,95,95,0,95,99,0,99,100,0,100,99,0,99,99,0,99,3.3,0,0
Gateway,n/a,"1100 N, 35th Street",Phoenix,Maricopa,85008-,y,rn,88,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Gateway Academy,n/a,9659 N Hayden Rd,Scottsdale,Maricopa,85258-____,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gateway Pointe Elementary,n/a,2069 S Delatorre Dr,Higley,Maricopa,85236,n, ,104,100,0,100,98,1,100,98,1,100,100,0,100,100,0,100,100,0,100,100,0,100,1,0,0
Gateway Polytechnic ,n/a,5149 South Signal Butte,Mesa,Maricopa,85212-,n, ,41,100,0,100,93,0,93,93,0,93,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Gavilan Peak Elementary,n/a,2701 W Memorial Dr,Anthem,Maricopa,85086,y,rn,96,99,1,100,92,6.3,100,93,5.2,100,97,3.1,100,97,3.1,100,98,2.1,100,98,2.1,100,7.3,1,1
Gem Charter School,n/a,1704 N Center St,Mesa,Maricopa,85201,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
George Washington Carver Elementary Schoo,n/a,1341 5th St,Yuma,Yuma,85364,y,rn,67,100,0,100,94,0,94,94,0,94,100,0,100,99,0,99,100,0,100,100,0,100,0,0,0
Gethsemane Lutheran Church And School,n/a,1035 East Guadalupe Road,Tempe,Maricopa,85283,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Getz School,n/a,625 W Cornell Dr,Tempe,Maricopa,85283,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gila Bend Unified Schools ,n/a,308 N Martin Ave,Gila Bend,Maricopa,85337-,n, ,31,100,0,100,29,0,29,35,0,35,77,0,77,90,0,90,90,0,90,90,0,90,0,0,0
Gila Crossing Community School,n/a,4408 W Pecos Rd,Laveen,Maricopa,85339,y,rn,52,100,0,100,96,0,96,96,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Gila Vista Jr High School,n/a,2245 Arizona Ave,Yuma,Yuma,85365,n, ,156,99,0,99,96,1.9,99,96,1.3,98,100,0,100,100,0,100,99,0,99,100,0,100,1.9,0,0
Gilbert Arts Academy,n/a,862 E Elliot Rd,Gilbert,Maricopa,85234,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gilbert Christian Elementary And Middle Sch,n/a,1424 S Promenade Ln,Gilbert,Maricopa,85296,n, ,58,93,6.9,100,93,6.9,100,93,6.9,100,91,8.6,100,91,8.6,100,91,8.6,100,93,6.9,100,8.6,0,6.9
Gilbert Elementary,n/a,646 S. Cardinal Street,Gilbert,Maricopa,85296-,y,rn,81,96,3.7,100,93,2.5,95,91,2.5,94,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,4.9,0,3.7
Gililland Middle School,n/a,1025 S Beck Ave,Tempe,Maricopa,85281,y,rn,295,98,1.7,100,95,2.7,100,96,4.1,100,99,1.7,100,98,2.4,100,99,1.4,100,98,2,100,3.7,0,1.4
Glendale American School,n/a,8530 N 55th Ave,Glendale,Maricopa,85302,y,rn,83,100,0,100,99,1.2,100,99,1.2,100,99,0,99,100,0,100,99,0,99,99,0,99,1.2,0,0
Glendale Landmark Middle School,n/a,5730 W Myrtle Ave,Glendale,Maricopa,85301,n, ,80,96,0,96,98,1.3,100,96,2.5,99,96,0,96,100,0,100,98,0,98,100,0,100,1.3,0,0
Glenn F Burton School,n/a,4801 W Maryland Ave,Glendale,Maricopa,85301,y,lpn,95,99,0,99,89,0,89,87,0,87,99,0,99,100,0,100,98,0,98,100,0,100,0,0,0
Glenn L Downs Elementary,n/a,3600 North 47th Avenue,Phoenix,Maricopa,85031-,y,rn,86,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,1.2,0,1.2
Glenview Adventist School,n/a,6801 N 43rd Ave,Phoenix,Maricopa,85019,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gowan Science Academy,n/a,1590 Avenue C,Yuma,Yuma,85364,y,rn,60,100,0,100,98,0,98,98,1.7,100,100,0,100,100,0,100,100,0,100,100,0,100,1.7,0,0
Grace Community Christian School,n/a,1200 E Southern Ave,Tempe,Maricopa,85282,n,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Grace Fellowship Academy,n/a,1330 N Miller Rd,Buckeye,Maricopa,85236,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Grace Lutheran School,n/a,5600 W Palmaire Ave,Glendale,Maricopa,85301,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Granada East School,n/a,3022 W Campbell,Phoenix,Maricopa,85017,y,lpn,202,100,.5,100,99,.5,100,99,.5,100,100,.5,100,100,.5,100,100,.5,100,100,.5,100,.5,0,.5
Grand Canyon Prep,n/a,5301 S. Mcklintock,Tempe,Maricopa,85283-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Grand Canyon School,n/a,P.o.box 519,Grand Canyon,Coconino,86023-,n, ,25,100,0,100,28,0,40,36,0,100,96,0,96,100,0,100,100,0,100,100,0,100,0,0,0
Granite Mountain,n/a,1800 Williamson Valley Road,Prescott,Yavapai,86305-5297,y,rn,271,97,1.8,99,83,11.1,97,84,12.2,97,98,2.2,100,97,2.6,100,98,1.8,100,100,.4,100,11.4,.4,1.1
Granvile Elementary,n/a,5250 Stover Dr.,Prescott Valley,Yavapai,86314-,y,rn,64,95,3.1,98,72,7.8,86,72,7.8,86,95,3.1,98,95,3.1,98,97,3.1,100,97,3.1,100,4.7,0,3.1
Grayhawk Elementary School,n/a,7525 E Grayhawk Dr,Scottsdale,Maricopa,85255,y,rn,100,96,3,99,83,3,86,83,3,86,96,3,99,96,3,99,96,3,99,96,0,96,2,1,0
Great Expectations Academy,n/a,1466 W Camino Antigua,Sahuarita,Pima,85629,n, ,29,100,0,100,86,3.4,90,86,3.4,90,100,0,100,100,0,100,100,0,100,100,0,100,3.4,0,0
Great Hearts Academies - Glendale Prep,n/a,23276 N. 83rd Ave.,Peoria,Maricopa,85383-,y,rn,100,97,3,100,94,6,100,94,6,100,96,4,100,96,4,100,93,7,100,97,3,100,12,0,3
Green Fields School,n/a,6000 N. Camino De La Tierra,Tucson,Pima,85741-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Greenbrier Elementary,n/a,6150 W Greenbriar,Glendale,Maricopa,85308-,y,lpn,50,96,4,100,94,4,98,92,4,96,92,4,96,94,4,98,96,4,100,96,4,100,4,0,4
Greenfield Elementary,n/a,2550 East Elliot Road,Gilbert,Maricopa,85234-____,y,rn,120,98,1.7,100,93,3.3,100,96,3.3,100,98,1.7,100,98,2.5,100,98,1.7,100,99,.8,100,5,0,.8
Gridley Middle School,n/a,350 S. Harrison Road,Tucson,Pima,85748-,y,rn,232,99,1.3,100,98,1.7,100,97,2.2,100,99,.9,100,100,.4,100,100,.4,100,99,.9,100,2.6,0,0
Griffith Elementary School,n/a,4505 E Palm Ln,Phoenix,Maricopa,85008,n, ,74,96,1.4,97,91,1.4,100,88,1.4,97,99,1.4,100,99,1.4,100,99,1.4,100,96,1.4,97,1.4,0,1.4
H L Suverkrup Elementary School,n/a,1590 Avenue C,Yuma,Yuma,85364,n, ,68,100,0,100,99,1.5,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,1.5,0,0
Hale Elementary School,n/a,1425 N 23rd St,Mesa,Maricopa,85213,y,rn,112,97,2.7,100,96,2.7,100,95,3.6,100,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,3.6,0,2.7
Haley Elementary,n/a,3401 S Layton Lakes,Chandler,Maricopa,85297,n, ,107,94,5.6,100,89,9.3,100,89,9.3,100,93,6.5,100,94,5.6,100,94,5.6,100,94,5.6,100,13.1,.9,0
Happy Valley School,n/a,7140 W Happy Valley Rd,Peoria,Maricopa,85383,y,rn,51,92,7.8,100,82,11.8,100,82,13.7,100,92,7.8,100,92,7.8,100,92,7.8,100,96,3.9,100,15.7,0,3.9
Happy Valley School - East Campus,n/a,266 E Westbrooke Rd,San Tan Valley,Pinal,85140-,n, ,27,96,3.7,100,93,7.4,100,85,14.8,100,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,18.5,0,0
Harelson Elementary,n/a,826 W Chapala,Tucson,Pima,85704-,n, ,62,97,3.2,100,95,4.8,100,90,9.7,100,97,3.2,100,97,3.2,100,97,3.2,100,97,3.2,100,9.7,9.7,3.2
Harold W Smith School,n/a,6534 N. 63rd. Avenue,Glendale,Maricopa,85301-,y,lpn,85,99,0,99,99,0,99,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Harris Elementary School,n/a,1820 S Harris Dr,Mesa,Maricopa,85204,y,rn,58,97,3.4,100,91,1.7,100,95,5.2,100,97,3.4,100,98,1.7,100,98,1.7,100,98,1.7,100,6.9,0,1.7
Hartford Sylvia Encinas Elementary School,n/a,700 N Hartford St,Chandler,Maricopa,85225,n, ,102,99,1,100,98,1,100,99,1,100,99,1,100,100,0,100,100,0,100,100,0,100,1,0,0
Harvest Preparatory Academy,n/a,350 East 18th Street,Yuma,Yuma,85364-,n, ,86,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Harvest Preparatory Academy - Goodyear,n/a,14900 W Van Buren St,Goodyear,Maricopa,85338,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"Harvest Preparatory Academy, San Luis Az",n/a,1044 N 10th Ave,San Luis,Yuma,85364,n, ,57,100,0,100,96,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Havasu Preparatory Academy,n/a,3155 Maricopa Avenue,Lake Havasu City,Mohave,86406-,n, ,30,100,0,100,87,6.7,93,87,10,97,97,3.3,100,97,3.3,100,100,0,100,100,0,100,10,0,0
Havasupai Elementary,n/a,880 Cashmere Drive ,Lake Havasu City,Mohave,86404-,y,rn,66,98,0,98,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Haven Montessori Charter School,n/a,621 W Clay Ave,Flagstaff,Coconino,86001,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Hawthorne Elementary School,n/a,630 N Hunt Dr,Mesa,Maricopa,85203,y,rn,65,94,3.1,97,97,1.5,100,97,0,100,95,4.6,100,97,3.1,100,97,3.1,100,100,0,100,6.2,0,0
Hearn Academy A-ball Charter School,n/a,17606 N 7th Ave,Phoenix,Maricopa,85022,y,rn,69,100,0,100,94,4.3,100,94,4.3,100,100,0,100,100,0,100,97,2.9,100,99,1.4,100,5.8,0,0
Heartland Ranch Elementary School,n/a,1600 W Caroline,Coolidge,Pinal,85128-,y,rn,78,99,1.3,100,97,1.3,99,97,1.3,99,99,1.3,100,99,1.3,100,99,1.3,100,99,1.3,100,1.3,0,1.3
Heritage Elementary School,n/a,5312 W Mountain View Rd,Glendale,Maricopa,85302-,y,lpn,77,97,2.6,100,74,2.6,77,73,2.6,75,97,2.6,100,96,2.6,99,92,5.2,97,97,1.3,99,5.2,0,1.3
Heritage Elementary School - East Campus,n/a,6805 N 125th Ave,Glendale,Maricopa,85307,n, ,82,94,6.1,100,90,4.9,100,90,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,95,4.9,100,4.9,0,0
Heritage Middle School,n/a,1076 N Road One West,Chino Valley,Yavapai,86323-,y,rn,206,99,1.5,100,91,8.3,100,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,99,1,100,8.3,0,0
Hermosa Montessori Charter,n/a,12051 E Fort Lowell,Tucson,Pima,85749,n, ,20,95,5,100,90,10,100,90,10,100,95,5,100,95,5,100,95,5,100,95,5,100,10,0,5
Hermosa Vista Elementary School,n/a,2626 N 24th St,Mesa,Maricopa,85213,y,rn,114,100,0,100,91,8.8,100,92,7.9,100,98,1.8,100,99,.9,100,100,0,100,100,0,100,10.5,.9,0
Hi-star Center For Children,n/a,"P.o. Box 6466 Glendale, Az 85312",Phoenix,Maricopa,85019-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Hidden Hills Elementary School,n/a,1919 East Sharon Drive,Phoenix,Maricopa,85022-,y,rn,67,94,3,97,96,4.5,100,96,4.5,100,97,3,100,96,3,99,96,3,99,97,3,100,4.5,0,0
High Desert Middle School,n/a,4000 High Desert,Globe,Gila,85501,n, ,111,98,1.8,100,90,0,91,90,9,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,1.8,0,1.8
Highland Elementary School,n/a,3042 E Adobe St,Mesa,Maricopa,85213,y,rn,126,98,1.6,100,91,7.9,100,91,7.9,100,98,2.4,100,96,4,100,98,2.4,100,100,0,100,8.7,1.6,0
Highland Free School,n/a,510 South Highland Avenue,Tucson,Pima,85719-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Highland Lakes School,n/a,19000 N. 63rd Ave.,Glendale,Maricopa,85308-7138,y,rn,110,98,1.8,100,95,4.5,100,95,4.5,100,97,2.7,100,96,3.6,100,97,2.7,100,97,2.7,100,5.5,0,1.8
Higley Traditional Academy,n/a,3391 E Vest Ave,Higley,Maricopa,85236,n, ,84,98,2.4,100,98,0,100,98,2.4,100,96,3.6,100,98,2.4,100,98,2.4,100,98,2.4,100,3.6,0,2.4
Hillcrest Academy,n/a,3761 S Power Rd,Mesa,Maricopa,85212-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Hillside Elementary School,n/a,Hc01 Box 3056,Bagdad,Yuma,86321-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Holbrook Junior High School,n/a,P. O. Box 640,Holbrook,Navajo,86025-,y,rn,83,99,1.2,100,95,4.8,100,96,3.6,100,98,2.4,100,99,1.2,100,99,1.2,100,98,2.4,100,4.8,0,1.2
Hollinger,n/a,150 West Ajo,Tucson,Pima,85713,y,rn,50,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Holmes Elementary School,n/a,948 S Horne,Mesa,Maricopa,85204,y,rn,83,99,0,99,99,0,99,98,0,98,99,0,99,100,0,100,99,0,99,100,0,100,0,0,0
Holsteiner Agricultural School,n/a,44400 W Honeycutt Rd #105,Maricopa,Pinal,85138-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Homer Davis Elementary School,n/a,4250 N Romero Rd,Tucson,Pima,85705,n, ,58,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Hope Christian Academy,n/a,1125 N. Dobson Road,Chandler,Maricopa,85224-____,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Horizon Community Learning Center,n/a,16233 S 48th St.,Phoenix,Maricopa,85048-____,n, ,116,97,3.4,100,90,8.6,100,89,9.5,100,93,6.9,100,93,6.9,100,97,3.4,100,95,5.2,100,11.2,0,3.4
Horizon School,n/a,8520 N 47th Ave,Glendale,Maricopa,85302,y,rn,110,97,2.7,100,35,2.7,42,33,2.7,36,98,1.8,100,98,1.8,100,96,2.7,99,98,1.8,100,2.7,0,1.8
Horseshoe Trails Elementary School,n/a,5405 E Pinnacle Vista Dr,Phoenix,Maricopa,85327,y,rn,120,96,4.2,100,93,5.8,99,93,5.8,99,97,3.3,100,96,4.2,100,96,4.2,100,98,2.5,100,8.3,0,2.5
Houston Elementary School,n/a,500 E Houston Ave.,Gilbert,Maricopa,85234,y,rn,65,98,1.5,100,95,1.5,100,95,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,100,0,100,1.5,0,0
Huachuca City Elementary School,n/a,100 School Dr,Huachuca City,Cochise,85616-,y,lpn,42,93,2.4,95,55,2.4,100,76,2.4,98,93,2.4,95,95,2.4,98,98,2.4,100,98,2.4,100,2.4,0,2.4
Huachuca Mountain Elementary School,n/a,3228 Saint Andrews,Sierra Vista,Cochise,85635,y,rn,88,100,0,100,97,1.1,99,97,1.1,99,100,0,100,100,0,100,100,0,100,100,0,100,1.1,0,0
Humboldt Elementary School,n/a,Po Box 8,Humboldt,Yavapai,86329-,y,rn,61,95,4.9,100,77,9.8,87,74,9.8,84,93,6.6,100,93,6.6,100,93,6.6,100,97,3.3,100,9.8,0,3.3
Hurley Ranch Elementary School,n/a,8950 W. Illini Dr.,Tolleson,Maricopa,85353-,n, ,124,99,.8,100,94,.8,99,95,.8,99,99,.8,100,98,.8,99,98,.8,98,100,0,100,.8,0,0
Ignacio Conchos School,n/a,1718 W Vineyard,Phoenix,Maricopa,85041,y,lpn,44,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Imagine Bell Canyon,n/a,18052 N Black Canyon Hwy,Phoenix,Maricopa,85053-,n, ,27,100,0,100,96,0,96,96,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Imagine Desert West Elementary,n/a,6738 W Mcdowel Rd,Phoenix,Maricopa,85035-,n, ,134,99,1.5,100,92,1.5,96,92,1.5,96,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,1.5,0,0
Imagine East Mesa,n/a,9701 E. Southern Avenue,Mesa,Maricopa,85209-,n, ,85,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Imagine Elementary At Tempe,n/a,1538 E Southern Ave,Tempe,Maricopa,85282-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Imagine Middle At Avondale,n/a,950 N Elisio C Felix Jr Way,Avondale,Maricopa,85323,n, ,82,90,9.8,100,90,2.4,100,90,4.9,100,90,9.8,100,89,11,100,90,9.8,100,95,4.9,100,11,0,4.9
Imagine Middle At Coolidge,n/a,1290 W Vah Ki Inn Rd,Coolidge,Pinal,85128-9314,n, ,120,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Imagine Middle School At Surprise,n/a,14850 N 156th Ave,Surprise,Maricopa,85053,n, ,122,66,0,66,66,0,66,67,0,67,98,0,98,98,0,98,96,0,96,98,0,98,0,0,0
Imago Dei Middle School,n/a,P.o. Box 3056,Tucson,Pima,85702-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Immaculate Conception Parochial ,n/a,501 Avenue B,Yuma,Yuma,85364-,n, ,22,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,100,0,100,95,4.5,100,4.5,0,0
Immaculate Heart Academy,n/a,410 E Magee Rd,Tucson,Pima,85704,y,rn,23,100,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Immanuel Mission School,n/a,Sweetwater Chapter - Navajo Reservation,Sweetwater,Navajo,86514-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Inca Elementary School,n/a,236000 W Durango St,Buckeye,Maricopa,85326,n, ,100,93,7,100,84,11,98,84,11,98,86,11,97,84,11,95,94,4,98,100,0,100,11,2,0
Incito Schools,n/a,877 N Sarival Avenue,Goodyear ,Maricopa,85338-,n, ,23,83,8.7,91,22,13,35,22,13,35,78,13,91,83,13,96,87,8.7,96,87,8.7,96,13,0,8.7
Indian Bend Elementary School,n/a,3633 E. Thunderbird Rd.,Phoenix,Maricopa,85032-,y,rn,81,100,0,100,95,3.7,100,95,3.7,100,100,0,100,99,1.2,100,100,0,100,100,0,100,3.7,0,0
Indian Wells Elementary,n/a,P.o. Box 640,Indian Wells,Navajo,86025,y,rn,55,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Ingleside Middle School,n/a,5402 E. Osborn Rd,Phoenix,Maricopa,85018-,y,rn,253,98,0,98,89,2.8,91,89,2.8,91,98,2.4,100,98,2,100,99,1.2,100,100,0,100,4.3,.4,0
Integrity Education Centre,n/a,515 E. Continental Dr.,Tempe,Maricopa,85281-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
International School Of Arizona,n/a,9128 E. San Salvadore Drive,Scottsdale,Maricopa,85258-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Ira A Fulton Elementary,n/a,4750 S Sunland Dr,Chandler ,Maricopa,85248-,n, ,145,97,3.4,100,88,11,100,88,10.3,100,95,4.8,100,96,4.1,100,97,3.4,100,97,3.4,100,11,.7,3.4
Ira A Murphy,n/a,7231 W North Lane,Peoria,Maricopa,85345-,y,rn,66,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,1.5,0,1.5
Irene Lopez School,n/a,4610 S. 12th Street,Phoenix,Maricopa,85040-,y,rn,68,100,0,100,97,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Ironwood Elementary School,n/a,14850 N 39th Ave,Phoenix,Maricopa,85053,n, ,83,99,0,99,95,4.8,100,95,0,95,99,0,99,100,0,100,100,0,100,100,0,100,6,0,0
Ironwood Elementary School,n/a,3300 W Freer Dr,Tucson,Pima,85742-9498,n, ,118,97,.8,98,97,0,97,97,0,97,99,.8,100,99,.8,100,99,.8,100,99,.8,100,.8,0,.8
Ironwood School,n/a,1500 N Colorado,Casa Grande,Pinal,85222,y,rn,23,100,0,100,83,13,100,83,13,100,100,0,100,96,4.3,100,96,0,96,100,0,100,8.7,4.3,0
Irving Elementary School,n/a,3220 E Pueblo Av,Mesa,Maricopa,85204-,y,rn,71,97,2.8,100,93,2.8,100,93,5.6,99,96,4.2,100,100,0,100,97,2.8,100,100,0,100,5.6,0,0
Isaac E Imes School,n/a,6625 N 56th Ave,Glendale,Maricopa,85301,y,rn,43,98,0,98,72,0,72,74,0,74,98,0,98,98,0,98,98,0,98,98,0,98,0,0,0
Isaac Middle School,n/a,3402 W Mcdowell Rd,Phoenix,Maricopa,85009,n, ,290,100,0,100,88,0,90,85,0,86,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Ishikawa Elementary,n/a,2635 N 32nd St,Mesa,Maricopa,85213-,y,rn,119,97,3.4,100,96,4.2,100,95,5,100,97,3.4,100,97,2.5,100,97,3.4,100,100,0,100,6.7,0,0
Islands Elementary School,n/a,245 S Mcqueen Rd,Gilbert,Maricopa,85233,y,rn,83,98,2.4,100,94,4.8,100,94,4.8,100,96,3.6,100,96,3.6,100,98,2.4,100,98,2.4,100,7.2,0,2.4
J Robert Hendricks Elementary,n/a,3400 W. Orange Grove Road,Tucson,Pima,85741-,n, ,83,99,1.2,100,98,0,100,95,2.4,100,94,4.8,99,99,1.2,100,100,0,100,100,0,100,3.6,1.2,0
Jack Harmon Elementary,n/a,39315 N Cortona Dr,Queen Creek,Pinal,85240,n, ,74,96,4.1,100,89,8.1,100,89,8.1,100,96,4.1,100,96,4.1,100,96,4.1,100,95,5.4,100,5.4,2.7,4.1
Jack L Kuban Elementary School ,n/a,3201 W Sherman St ,Phoenix ,Maricopa,85009-,y,rn,41,100,0,100,95,0,100,95,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Jack Thoman Air And Space Academy Perform,n/a,Po Box 36045,Tucson,Pima,85740-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Jamaica Elementary School,n/a,3427 Jamaica Rd,Lake Havasu City,Mohave,86406-,y,rn,90,98,2.2,100,92,5.6,100,92,5.6,100,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,5.6,0,2.2
Jane D. Hull Elementary,n/a,2424 E Maren Dr,Chandler,Maricopa,85249-,n, ,117,97,2.6,100,91,6,100,93,5.1,100,96,4.3,100,96,4.3,100,96,4.3,100,97,3.4,100,6.8,.9,1.7
Jefferson Elementary School,n/a,120 S Jefferson Ave,Mesa,Maricopa,85208-,y,rn,73,99,1.4,100,96,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,1.4,0,1.4
John And Carol Carlson Elementary,n/a,5400 S White Dr,Chandler,Maricopa,85249,n, ,97,95,5.2,100,91,5.2,100,94,5.2,100,95,5.2,100,95,5.2,100,95,5.2,100,96,4.1,100,7.2,0,0
John Jacobs Elementary School,n/a,14421 N 23rd Ave,Phoenix,Maricopa,85023,n, ,64,100,0,100,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
John M Andersen Jr High School,n/a,1255 N Dobson Rd,Chandler,Maricopa,85224,n, ,130,98,1.5,100,95,.8,100,95,5.4,100,98,1.5,99,98,1.5,100,100,0,100,98,.8,99,5.4,0,0
John R Davis School,n/a,6209 S 15th Ave,Phoenix,Maricopa,85041,y,rn,45,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,2.2,2.2,4.4
Johnson Elementary School,n/a,3807 E Pueblo Av,Mesa,Maricopa,85201-,y,rn,62,97,3.2,100,94,3.2,100,94,3.2,98,95,3.2,98,97,3.2,100,100,0,100,100,0,100,3.2,0,0
Joseph City Elementary School,n/a,Po Box 8,Joseph City,Navajo,86032,n, ,30,100,0,100,93,6.7,100,90,10,100,100,0,100,100,0,100,100,0,100,100,0,100,10,0,0
Joy Christian School,n/a,21000 N 75th Ave,Glendale ,Maricopa,85308-,y,rn,37,100,0,100,100,0,100,38,0,43,97,0,97,100,0,100,100,0,100,100,0,100,5.4,0,0
